"date","Owners","event","link","color","Price","val3"
"2019-12-11","19537000","","","","29.99",""
"2019-12-12","19376000","Grand Theft Auto Online: The Diamond Casino Heist","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/3370312875249191884","#0DAD9E","29.99",""
"2019-12-13","20076000","","","","14.99",""
"2019-12-14","20732000","","","","14.99",""
"2019-12-15","20924000","","","#2B6A94","29.99",""
"2019-12-16","20526000","","","","29.99",""
"2019-12-17","20630000","","","","29.99",""
"2019-12-18","20346000","","","","29.99",""
"2019-12-19","20499000","","","","29.99",""
"2019-12-20","21037000","","","","14.99",""
"2019-12-21","21580000","","","","14.99",""
"2019-12-22","21698000","","","#2B6A94","14.99",""
"2019-12-23","21657000","","","","14.99",""
"2019-12-24","21657000","","","","14.99",""
"2019-12-25","22224000","","","","14.99",""
"2019-12-26","22498000","","","","14.99",""
"2019-12-27","22932000","","","","14.99",""
"2019-12-28","23203000","","","","14.99",""
"2019-12-29","23233000","","","#2B6A94","14.99",""
"2019-12-30","23092000","","","","14.99",""
"2019-12-31","23125000","","","","14.99",""
"2020-01-01","23036000","","","","14.99",""
"2020-01-02","23240000","","","","14.99",""
"2020-01-03","23519000","","","","29.99",""
"2020-01-04","23653000","","","","29.99",""
"2020-01-05","23511000","","","#2B6A94","29.99",""
"2020-01-06","23511000","","","","29.99",""
"2020-01-07","23129000","","","","29.99",""
"2020-01-08","23129000","","","","29.99",""
"2020-01-09","23129000","","","","29.99",""
"2020-01-10","23331000","","","","29.99",""
"2020-01-11","23718000","","","","29.99",""
"2020-01-12","23754000","","","#2B6A94","29.99",""
"2020-01-13","23754000","","","","29.99",""
"2020-01-14","23196000","","","","29.99",""
"2020-01-15","22879000","","","","29.99",""
"2020-01-16","22890000","","","","29.99",""
"2020-01-17","23095000","","","","29.99",""
"2020-01-18","23028000","","","","29.99",""
"2020-01-19","23151000","","","#2B6A94","29.99",""
"2020-01-20","22419000","","","","29.99",""
"2020-01-21","22452000","","","","29.99",""
"2020-01-22","22137000","","","","29.99",""
"2020-01-23","21631000","","","","29.99",""
"2020-01-24","21747000","","","","14.99",""
"2020-01-25","22129000","","","","14.99",""
"2020-01-26","22566000","","","#2B6A94","14.99",""
"2020-01-27","21866000","","","","14.99",""
"2020-01-28","21644000","","","","14.99",""
"2020-01-29","21644000","","","","14.99",""
"2020-01-30","22081000","","","","14.99",""
"2020-01-31","22527000","","","","14.99",""
"2020-02-01","23066000","","","","14.99",""
"2020-02-02","23399000","","","#2B6A94","14.99",""
