"date","Owners","event","link","color","Price","val3"
"2020-04-03","1406000","","","","19.99",""
"2020-04-04","1446000","","","","19.99",""
"2020-04-05","1448000","","","#2B6A94","19.99",""
"2020-04-06","1416000","","","","19.99",""
"2020-04-07","1410000","","","","7.49",""
"2020-04-08","1372000","","","","7.49",""
"2020-04-09","1394000","","","","7.49",""
"2020-04-10","1413000","","","","19.99",""
"2020-04-11","1420000","","","","19.99",""
"2020-04-12","1447000","","","#2B6A94","19.99",""
"2020-04-13","1491000","","","","19.99",""
"2020-04-14","1458000","","","","7.49",""
"2020-04-15","1442000","","","","19.99",""
"2020-04-16","1397000","","","","19.99",""
"2020-04-17","1410000","","","","19.99",""
"2020-04-18","1433000","","","","19.99",""
"2020-04-19","1493000","","","#2B6A94","19.99",""
"2020-04-20","1406000","","","","19.99",""
"2020-04-21","1434000","","","","19.99",""
"2020-04-22","1381000","","","","19.99",""
"2020-04-23","1379000","","","","19.99",""
"2020-04-24","1390000","","","","19.99",""
"2020-04-25","1390000","","","","19.99",""
"2020-04-26","1463000","","","#2B6A94","19.99",""
"2020-04-27","1463000","","","","19.99",""
"2020-04-28","1463000","","","","19.99",""
"2020-04-29","1423000","","","","19.99",""
"2020-04-30","1419000","","","","19.99",""
"2020-05-01","1431000","","","","19.99",""
"2020-05-02","1387000","","","","19.99",""
"2020-05-03","1392000","","","#2B6A94","19.99",""
"2020-05-04","1375000","","","","19.99",""
"2020-05-05","1367000","","","","19.99",""
"2020-05-06","1367000","","","","19.99",""
"2020-05-07","1400000","","","","19.99",""
"2020-05-08","1417000","","","","19.99",""
"2020-05-09","1438000","","","","19.99",""
"2020-05-10","1437000","","","#2B6A94","19.99",""
"2020-05-11","1371000","","","","19.99",""
"2020-05-12","1371000","","","","19.99",""
"2020-05-13","1404000","","","","19.99",""
"2020-05-14","1405000","","","","19.99",""
"2020-05-15","1413000","","","","19.99",""
"2020-05-16","1380000","","","","19.99",""
"2020-05-17","1431000","","","#2B6A94","19.99",""
"2020-05-18","1408000","","","","19.99",""
"2020-05-19","1404000","","","","19.99",""
"2020-05-20","1397000","","","","19.99",""
"2020-05-21","1363000","","","","19.99",""
"2020-05-22","1370000","","","","19.99",""
"2020-05-23","1385000","","","","19.99",""
"2020-05-24","1419000","","","#2B6A94","19.99",""
"2020-05-25","1419000","","","","19.99",""
"2020-05-26","1397000","","","","19.99",""
