"date","Owners","event","link","color","Price","val3"
"2019-12-12","4869000","","","","29.99",""
"2019-12-13","4872000","","","","29.99",""
"2019-12-14","4885000","","","","29.99",""
"2019-12-15","4891000","","","#2B6A94","29.99",""
"2019-12-16","4879000","","","","29.99",""
"2019-12-17","4873000","","","","29.99",""
"2019-12-18","4869000","","","","29.99",""
"2019-12-19","4876000","","","","29.99",""
"2019-12-20","4881000","","","","7.49",""
"2019-12-21","4909000","","","","7.49",""
"2019-12-22","4912000","","","#2B6A94","7.49",""
"2019-12-23","4905000","","","","7.49",""
"2019-12-24","2263000","","","","7.49",""
"2019-12-25","4907000","","","","7.49",""
"2019-12-26","4910000","","","","7.49",""
"2019-12-27","4910000","","","","7.49",""
"2019-12-28","4915000","","","","7.49",""
"2019-12-29","4915000","","","#2B6A94","7.49",""
"2019-12-30","4916000","","","","7.49",""
"2019-12-31","4913000","","","","7.49",""
"2020-01-01","4926000","","","","7.49",""
"2020-01-02","1417000","","","","7.49",""
"2020-01-03","2275000","","","","29.99",""
"2020-01-04","4925000","","","","29.99",""
"2020-01-05","4925000","","","#2B6A94","29.99",""
"2020-01-06","4923000","","","","29.99",""
"2020-01-07","4907000","","","","29.99",""
"2020-01-08","4902000","","","","29.99",""
"2020-01-09","2257000","","","","29.99",""
"2020-01-10","4905000","","","","29.99",""
"2020-01-11","4905000","","","","29.99",""
"2020-01-12","4925000","","","#2B6A94","29.99",""
"2020-01-13","4906000","","","","29.99",""
"2020-01-14","4901000","","","","29.99",""
"2020-01-15","4823000","","","","29.99",""
"2020-01-16","4820000","","","","29.99",""
"2020-01-17","4826000","","","","29.99",""
"2020-01-18","4772000","","","","29.99",""
"2020-01-19","4771000","","","#2B6A94","29.99",""
"2020-01-20","4680000","","","","29.99",""
"2020-01-21","4679000","","","","29.99",""
"2020-01-22","4598000","","","","29.99",""
"2020-01-23","2067000","","","","29.99",""
"2020-01-24","2072000","","","","7.49",""
"2020-01-25","2072000","","","","7.49",""
"2020-01-26","2072000","","","#2B6A94","7.49",""
"2020-01-27","4421000","","","","7.49",""
"2020-01-28","4340000","","","","29.99",""
"2020-01-29","1217000","","","","29.99",""
"2020-01-30","4334000","","","","29.99",""
"2020-01-31","4331000","","","","29.99",""
"2020-02-01","4350000","","","","29.99",""
"2020-02-02","4354000","","","#2B6A94","29.99",""
"2020-02-03","4336000","","","","29.99",""
"2020-02-04","4332000","","","","29.99",""
"2020-02-05","4336000","","","","29.99",""
"2020-02-06","4337000","","","","29.99",""
"2020-02-07","4338000","","","","29.99",""
"2020-02-08","4360000","","","","29.99",""
"2020-02-09","4367000","","","#2B6A94","29.99",""
"2020-02-10","4349000","","","","29.99",""
"2020-02-11","4345000","","","","29.99",""
"2020-02-12","4343000","","","","29.99",""
"2020-02-13","4342000","","","","29.99",""
"2020-02-14","4346000","","","","29.99",""
"2020-02-15","4361000","","","","29.99",""
"2020-02-16","4369000","","","#2B6A94","29.99",""
"2020-02-17","4354000","","","","29.99",""
"2020-02-18","2015000","","","","29.99",""
"2020-02-19","4357000","","","","7.49",""
"2020-02-20","4366000","","","","7.49",""
"2020-02-21","4373000","","","","7.49",""
"2020-02-22","4387000","","","","7.49",""
"2020-02-23","4393000","","","#2B6A94","7.49",""
"2020-02-24","4393000","","","","7.49",""
"2020-02-25","4379000","","","","7.49",""
"2020-02-26","4384000","","","","7.49",""
"2020-02-27","4380000","","","","7.49",""
"2020-02-28","1311000","","","","7.49",""
"2020-02-29","4395000","","","","7.49",""
"2020-03-01","4396000","","","#2B6A94","7.49",""
"2020-03-02","4377000","","","","7.49",""
"2020-03-03","4377000","","","","7.49",""
"2020-03-04","4373000","","","","29.99",""
"2020-03-05","4367000","","","","29.99",""
"2020-03-06","4369000","","","","29.99",""
"2020-03-07","4384000","","","","29.99",""
"2020-03-08","4383000","","","#2B6A94","29.99",""
"2020-03-09","4373000","","","","29.99",""
"2020-03-10","4360000","","","","29.99",""
"2020-03-11","4359000","","","","29.99",""
"2020-03-12","4364000","","","","29.99",""
"2020-03-13","4394000","","","","7.49",""
"2020-03-14","4418000","","","","7.49",""
"2020-03-15","4417000","","","#2B6A94","7.49",""
"2020-03-16","4419000","","","","7.49",""
"2020-03-17","4419000","","","","29.99",""
"2020-03-18","4415000","","","","29.99",""
"2020-03-19","4410000","","","","29.99",""
"2020-03-20","4406000","","","","29.99",""
"2020-03-21","2095000","","","","29.99",""
"2020-03-22","4417000","","","#2B6A94","29.99",""
"2020-03-23","4399000","","","","29.99",""
