"date","Owners","event","link","color","Price","val3"
"2020-03-17","4366000","","","","19.99",""
"2020-03-18","4373000","","","","19.99",""
"2020-03-19","4372000","","","","19.99",""
"2020-03-20","4369000","","","","19.99",""
"2020-03-21","4362000","","","","19.99",""
"2020-03-22","4363000","","","#2B6A94","19.99",""
"2020-03-23","4361000","","","","19.99",""
"2020-03-24","4365000","","","","19.99",""
"2020-03-25","4360000","","","","19.99",""
"2020-03-26","1150000","","","","19.99",""
"2020-03-27","4359000","","","","19.99",""
"2020-03-28","4357000","","","","19.99",""
"2020-03-29","4359000","","","#2B6A94","19.99",""
"2020-03-30","4360000","","","","19.99",""
"2020-03-31","4361000","","","","19.99",""
"2020-04-01","4360000","","","","19.99",""
"2020-04-02","4361000","","","","19.99",""
"2020-04-03","4357000","","","","19.99",""
"2020-04-04","4351000","","","","19.99",""
"2020-04-05","4351000","","","#2B6A94","19.99",""
"2020-04-06","4354000","","","","19.99",""
"2020-04-07","4359000","","","","19.99",""
"2020-04-08","4356000","","","","19.99",""
"2020-04-09","4353000","","","","19.99",""
"2020-04-10","4349000","","","","19.99",""
"2020-04-11","4346000","","","","19.99",""
"2020-04-12","4345000","","","#2B6A94","19.99",""
"2020-04-13","4349000","","","","19.99",""
"2020-04-14","4350000","","","","19.99",""
"2020-04-15","4351000","","","","19.99",""
"2020-04-16","4351000","","","","19.99",""
"2020-04-17","4352000","","","","19.99",""
"2020-04-18","4350000","","","","19.99",""
"2020-04-19","4352000","","","#2B6A94","19.99",""
"2020-04-20","4352000","","","","19.99",""
"2020-04-21","4352000","","","","19.99",""
"2020-04-22","4351000","","","","19.99",""
"2020-04-23","4355000","","","","19.99",""
"2020-04-24","4351000","","","","19.99",""
"2020-04-25","4349000","","","","19.99",""
"2020-04-26","4346000","","","#2B6A94","19.99",""
"2020-04-27","4346000","","","","19.99",""
"2020-04-28","4346000","","","","19.99",""
"2020-04-29","4346000","","","","19.99",""
"2020-04-30","4353000","","","","19.99",""
"2020-05-01","4354000","","","","19.99",""
"2020-05-02","4353000","","","","19.99",""
"2020-05-03","4351000","","","#2B6A94","19.99",""
"2020-05-04","4356000","","","","19.99",""
"2020-05-05","4356000","","","","19.99",""
"2020-05-06","4353000","","","","19.99",""
"2020-05-07","1141000","","","","19.99",""
"2020-05-08","4359000","","","","19.99",""
"2020-05-09","4362000","","","","19.99",""
"2020-05-10","4362000","","","#2B6A94","19.99",""
"2020-05-11","4362000","","","","19.99",""
"2020-05-12","4364000","","","","19.99",""
"2020-05-13","4366000","","","","19.99",""
"2020-05-14","4364000","","","","19.99",""
"2020-05-15","4364000","","","","19.99",""
"2020-05-16","4361000","","","","19.99",""
"2020-05-17","4362000","","","#2B6A94","19.99",""
"2020-05-18","4364000","","","","19.99",""
"2020-05-19","4365000","","","","19.99",""
"2020-05-20","4362000","","","","19.99",""
"2020-05-21","4361000","","","","19.99",""
"2020-05-22","4360000","","","","19.99",""
"2020-05-23","4358000","","","","19.99",""
"2020-05-24","4358000","","","#2B6A94","19.99",""
"2020-05-25","4358000","","","","19.99",""
"2020-05-26","4365000","","","","19.99",""
