"date","Owners","event","link","color","Price","val3"
"2020-02-22","12374000","","","","9.99",""
"2020-02-23","12369000","","","#2B6A94","9.99",""
"2020-02-24","12325000","","","","9.99",""
"2020-02-25","12317000","","","","9.99",""
"2020-02-26","12321000","","","","9.99",""
"2020-02-27","12310000","","","","9.99",""
"2020-02-28","12314000","","","","9.99",""
"2020-02-29","12346000","","","","9.99",""
"2020-03-01","12336000","","","#2B6A94","9.99",""
"2020-03-02","12273000","","","","9.99",""
"2020-03-03","12297000","","","","9.99",""
"2020-03-04","12303000","","","","9.99",""
"2020-03-05","12299000","","","","9.99",""
"2020-03-06","12313000","","","","9.99",""
"2020-03-07","12350000","","","","9.99",""
"2020-03-08","12357000","","","#2B6A94","9.99",""
"2020-03-09","12313000","","","","9.99",""
"2020-03-10","12302000","","","","9.99",""
"2020-03-11","12292000","","","","9.99",""
"2020-03-12","12301000","","","","9.99",""
"2020-03-13","2822000","","","","9.99",""
"2020-03-14","12344000","","","","9.99",""
"2020-03-15","12335000","","","#2B6A94","9.99",""
"2020-03-16","12329000","","","","9.99",""
"2020-03-17","12328000","","","","9.99",""
"2020-03-18","12329000","","","","9.99",""
"2020-03-19","12320000","","","","9.99",""
"2020-03-20","12311000","","","","9.99",""
"2020-03-21","12295000","","","","9.99",""
"2020-03-22","12296000","","","#2B6A94","9.99",""
"2020-03-23","12285000","","","","9.99",""
"2020-03-24","12277000","","","","9.99",""
"2020-03-25","12243000","","","","9.99",""
"2020-03-26","12215000","","","","9.99",""
"2020-03-27","12180000","","","","9.99",""
"2020-03-28","12155000","","","","9.99",""
"2020-03-29","12132000","","","#2B6A94","9.99",""
"2020-03-30","12137000","","","","9.99",""
"2020-03-31","12119000","","","","9.99",""
"2020-04-01","12128000","","","","9.99",""
"2020-04-02","12093000","","","","9.99",""
"2020-04-03","12055000","","","","9.99",""
"2020-04-04","12040000","","","","9.99",""
"2020-04-05","12046000","","","#2B6A94","9.99",""
"2020-04-06","12005000","","","","9.99",""
"2020-04-07","11986000","","","","9.99",""
"2020-04-08","2962000","","","","9.99",""
"2020-04-09","11969000","","","","9.99",""
"2020-04-10","11967000","","","","9.99",""
"2020-04-11","2976000","","","","9.99",""
"2020-04-12","11949000","","","#2B6A94","9.99",""
"2020-04-13","11940000","","","","9.99",""
"2020-04-14","11925000","","","","9.99",""
"2020-04-15","11908000","","","","9.99",""
"2020-04-16","11884000","","","","9.99",""
"2020-04-17","11884000","","","","9.99",""
"2020-04-18","11881000","","","","9.99",""
"2020-04-19","11876000","","","#2B6A94","9.99",""
"2020-04-20","11847000","","","","9.99",""
"2020-04-21","11844000","","","","9.99",""
"2020-04-22","11854000","","","","9.99",""
"2020-04-23","11854000","","","","9.99",""
"2020-04-24","11855000","","","","9.99",""
"2020-04-25","11862000","","","","9.99",""
"2020-04-26","11853000","","","#2B6A94","9.99",""
"2020-04-27","11853000","","","","9.99",""
"2020-04-28","11853000","","","","9.99",""
"2020-04-29","11853000","","","","9.99",""
"2020-04-30","11804000","","","","9.99",""
"2020-05-01","11809000","","","","9.99",""
"2020-05-02","11811000","","","","9.99",""
"2020-05-03","11799000","","","#2B6A94","9.99",""
"2020-05-04","11773000","","","","9.99",""
"2020-05-05","2892000","","","","9.99",""
"2020-05-06","11760000","","","","9.99",""
"2020-05-07","11751000","","","","9.99",""
"2020-05-08","11762000","","","","9.99",""
"2020-05-09","11767000","","","","9.99",""
"2020-05-10","11770000","","","#2B6A94","9.99",""
"2020-05-11","11750000","","","","9.99",""
"2020-05-12","11745000","","","","9.99",""
"2020-05-13","11746000","","","","9.99",""
"2020-05-14","11746000","","","","9.99",""
"2020-05-15","11735000","","","","9.99",""
"2020-05-16","11742000","","","","9.99",""
"2020-05-17","11746000","","","#2B6A94","9.99",""
"2020-05-18","11719000","","","","9.99",""
"2020-05-19","11713000","","","","9.99",""
"2020-05-20","11701000","","","","9.99",""
"2020-05-21","11705000","","","","9.99",""
"2020-05-22","11717000","","","","9.99",""
"2020-05-23","11717000","","","","9.99",""
"2020-05-24","11725000","","","#2B6A94","9.99",""
"2020-05-25","11725000","","","","9.99",""
"2020-05-26","11698000","","","","9.99",""
