"date","Owners","event","link","color","Price","val3"
"2019-12-26","7899000","","","","11.99",""
"2019-12-27","7998000","","","","11.99",""
"2019-12-28","8041000","","","","11.99",""
"2019-12-29","8107000","","","#2B6A94","11.99",""
"2019-12-30","8141000","","","","11.99",""
"2019-12-31","8141000","","","","11.99",""
"2020-01-01","8180000","","","","11.99",""
"2020-01-02","8210000","","","","11.99",""
"2020-01-03","8255000","","","","39.99",""
"2020-01-04","8346000","","","","39.99",""
"2020-01-05","8399000","","","#2B6A94","39.99",""
"2020-01-06","8393000","","","","39.99",""
"2020-01-07","8418000","","","","39.99",""
"2020-01-08","8418000","","","","39.99",""
"2020-01-09","8418000","","","","39.99",""
"2020-01-10","8268000","","","","39.99",""
"2020-01-11","8554000","","","","39.99",""
"2020-01-12","8599000","","","#2B6A94","39.99",""
"2020-01-13","8599000","","","","39.99",""
"2020-01-14","8663000","","","","39.99",""
"2020-01-15","8557000","","","","39.99",""
"2020-01-16","8584000","","","","39.99",""
"2020-01-17","8607000","","","","39.99",""
"2020-01-18","8469000","","","","39.99",""
"2020-01-19","8483000","","","#2B6A94","39.99",""
"2020-01-20","8378000","","","","39.99",""
"2020-01-21","8401000","","","","39.99",""
"2020-01-22","8265000","","","","39.99",""
"2020-01-23","8062000","","","","39.99",""
"2020-01-24","7754000","","","","11.99",""
"2020-01-25","7790000","","","","11.99",""
"2020-01-26","8151000","","","#2B6A94","11.99",""
"2020-01-27","8013000","","","","39.99",""
"2020-01-28","7869000","","","","39.99",""
"2020-01-29","7869000","","","","39.99",""
"2020-01-30","7857000","","","","39.99",""
"2020-01-31","7880000","","","","39.99",""
"2020-02-01","7931000","","","","39.99",""
"2020-02-02","7970000","","","#2B6A94","39.99",""
"2020-02-03","7892000","","","","39.99",""
"2020-02-04","7892000","","","","39.99",""
"2020-02-05","7880000","","","","39.99",""
"2020-02-06","7878000","","","","39.99",""
"2020-02-07","7902000","","","","39.99",""
"2020-02-08","7984000","","","","39.99",""
"2020-02-09","8042000","","","#2B6A94","39.99",""
"2020-02-10","8042000","","","","39.99",""
"2020-02-11","7921000","","","","39.99",""
"2020-02-12","7929000","","","","39.99",""
"2020-02-13","7934000","","","","39.99",""
"2020-02-14","7951000","","","","39.99",""
"2020-02-15","8030000","","","","39.99",""
"2020-02-16","8063000","","","#2B6A94","39.99",""
"2020-02-17","7976000","","","","39.99",""
"2020-02-18","7981000","","","","39.99",""
"2020-02-19","7990000","","","","39.99",""
"2020-02-20","8005000","","","","39.99",""
"2020-02-21","8015000","","","","39.99",""
"2020-02-22","8052000","","","","39.99",""
"2020-02-23","8101000","","","#2B6A94","39.99",""
"2020-02-24","8043000","","","","39.99",""
"2020-02-25","8046000","","","","39.99",""
"2020-02-26","8052000","","","","39.99",""
"2020-02-27","8065000","","","","39.99",""
"2020-02-28","8074000","","","","39.99",""
"2020-02-29","8099000","","","","39.99",""
"2020-03-01","8123000","","","#2B6A94","39.99",""
"2020-03-02","8098000","","","","39.99",""
"2020-03-03","4948000","","","","39.99",""
"2020-03-04","8113000","","","","39.99",""
"2020-03-05","8120000","","","","39.99",""
"2020-03-06","8132000","","","","39.99",""
"2020-03-07","8147000","","","","39.99",""
"2020-03-08","8157000","","","#2B6A94","39.99",""
"2020-03-09","8157000","","","","39.99",""
"2020-03-10","8162000","","","","39.99",""
"2020-03-11","8162000","","","","39.99",""
"2020-03-12","8174000","","","","39.99",""
"2020-03-13","8180000","","","","39.99",""
"2020-03-14","8194000","","","","39.99",""
"2020-03-15","8217000","","","#2B6A94","39.99",""
"2020-03-16","8213000","","","","39.99",""
"2020-03-17","8221000","","","","39.99",""
"2020-03-18","8228000","","","","39.99",""
"2020-03-19","8235000","","","","39.99",""
"2020-03-20","8244000","","","","39.99",""
"2020-03-21","8258000","","","","39.99",""
"2020-03-22","8274000","","","#2B6A94","39.99",""
"2020-03-23","8273000","","","","39.99",""
"2020-03-24","8286000","","","","11.99",""
"2020-03-25","8302000","","","","11.99",""
"2020-03-26","8320000","","","","11.99",""
"2020-03-27","8348000","","","","11.99",""
"2020-03-28","8441000","","","","11.99",""
"2020-03-29","8515000","","","#2B6A94","11.99",""
"2020-03-30","8444000","","","","11.99",""
"2020-03-31","8472000","","","","11.99",""
"2020-04-01","8472000","","","","11.99",""
"2020-04-02","8255000","","","","11.99",""
"2020-04-03","8569000","","","","11.99",""
"2020-04-04","8713000","","","","11.99",""
"2020-04-05","8689000","","","#2B6A94","11.99",""
"2020-04-06","8689000","","","","11.99",""
"2020-04-07","8612000","","","","39.99",""
"2020-04-08","8609000","","","","39.99",""
"2020-04-09","8621000","","","","39.99",""
"2020-04-10","8665000","","","","39.99",""
"2020-04-11","8715000","","","","39.99",""
"2020-04-12","8734000","","","#2B6A94","39.99",""
"2020-04-13","8718000","","","","39.99",""
"2020-04-14","8671000","","","","39.99",""
"2020-04-15","8676000","","","","39.99",""
"2020-04-16","8683000","","","","39.99",""
"2020-04-17","8696000","","","","39.99",""
"2020-04-18","8744000","","","","39.99",""
"2020-04-19","8765000","","","#2B6A94","39.99",""
"2020-04-20","8723000","","","","39.99",""
"2020-04-21","8731000","","","","39.99",""
"2020-04-22","8736000","","","","39.99",""
"2020-04-23","8744000","","","","39.99",""
"2020-04-24","8758000","","","","39.99",""
"2020-04-25","8787000","","","","39.99",""
"2020-04-26","8787000","","","#2B6A94","39.99",""
"2020-04-27","8787000","","","","39.99",""
"2020-04-28","8787000","","","","39.99",""
"2020-04-29","8808000","","","","39.99",""
"2020-04-30","8816000","","","","39.99",""
"2020-05-01","8843000","","","","39.99",""
"2020-05-02","8854000","","","","39.99",""
"2020-05-03","8869000","","","#2B6A94","39.99",""
"2020-05-04","8585000","","","","39.99",""
"2020-05-05","8858000","","","","39.99",""
"2020-05-06","8862000","","","","39.99",""
"2020-05-07","8869000","","","","39.99",""
"2020-05-08","8881000","","","","39.99",""
"2020-05-09","8899000","","","","39.99",""
"2020-05-10","8915000","","","#2B6A94","39.99",""
"2020-05-11","8915000","","","","39.99",""
"2020-05-12","8908000","","","","39.99",""
"2020-05-13","8927000","","","","39.99",""
"2020-05-14","8937000","","","","39.99",""
"2020-05-15","8943000","","","","39.99",""
"2020-05-16","8948000","","","","39.99",""
"2020-05-17","8961000","","","#2B6A94","39.99",""
"2020-05-18","8975000","","","","39.99",""
"2020-05-19","8971000","5th anniversary of The Witcher 3: Wild Hunt!<br>GWENT is now available on Steam!","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/4742798964254278380","#0DAD9E","11.99",""
"2020-05-20","8990000","","","","11.99",""
"2020-05-21","9017000","","","","11.99",""
"2020-05-22","9037000","","","","11.99",""
"2020-05-23","8781000","","","","11.99",""
"2020-05-24","9116000","","","#2B6A94","11.99",""
"2020-05-25","9116000","","","","11.99",""
"2020-05-26","9104000","","","","11.99",""
