"date","Owners","event","link","color","Price","val3"
"2020-01-02","3839000","","","","24.74",""
"2020-01-03","3850000","","","","44.99",""
"2020-01-04","3848000","","","","44.99",""
"2020-01-05","3852000","","","#2B6A94","44.99",""
"2020-01-06","3862000","","","","44.99",""
"2020-01-07","3878000","","","","44.99",""
"2020-01-08","3881000","","","","44.99",""
"2020-01-09","3883000","","","","44.99",""
"2020-01-10","3043000","","","","44.99",""
"2020-01-11","3878000","","","","44.99",""
"2020-01-12","3879000","","","#2B6A94","44.99",""
"2020-01-13","3894000","","","","44.99",""
"2020-01-14","3898000","","","","44.99",""
"2020-01-15","3898000","","","","44.99",""
"2020-01-16","3837000","","","","44.99",""
"2020-01-17","3841000","","","","44.99",""
"2020-01-18","3779000","","","","44.99",""
"2020-01-19","3780000","","","#2B6A94","44.99",""
"2020-01-20","3722000","","","","44.99",""
"2020-01-21","3724000","","","","44.99",""
"2020-01-22","3663000","","","","44.99",""
"2020-01-23","3570000","Gift Bag 4: Sourceror Secrets","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/2597949245047342302","#0DAD9E","44.99",""
"2020-01-24","2820000","","","","22.49",""
"2020-01-25","3576000","","","","22.49",""
"2020-01-26","3571000","","","#2B6A94","22.49",""
"2020-01-27","3528000","","","","22.49",""
"2020-01-28","3469000","","","","44.99",""
"2020-01-29","3472000","","","","44.99",""
"2020-01-30","3475000","","","","44.99",""
"2020-01-31","3477000","","","","44.99",""
"2020-02-01","3472000","","","","44.99",""
"2020-02-02","3469000","","","#2B6A94","44.99",""
"2020-02-03","3485000","","","","44.99",""
"2020-02-04","3488000","","","","44.99",""
"2020-02-05","3489000","","","","44.99",""
"2020-02-06","3491000","","","","44.99",""
"2020-02-07","2775000","","","","44.99",""
"2020-02-08","3496000","","","","44.99",""
"2020-02-09","3490000","","","#2B6A94","44.99",""
"2020-02-10","3500000","","","","44.99",""
"2020-02-11","3503000","","","","44.99",""
"2020-02-12","3505000","","","","44.99",""
"2020-02-13","3508000","","","","44.99",""
"2020-02-14","3510000","","","","44.99",""
"2020-02-15","3508000","","","","44.99",""
"2020-02-16","3510000","","","#2B6A94","44.99",""
"2020-02-17","3510000","","","","44.99",""
"2020-02-18","3517000","Update 3.6.58.1306 - Haymaker Tooltip Fixed","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/3183419193846082888","#0DAD9E","44.99",""
"2020-02-19","3521000","","","","44.99",""
"2020-02-20","3522000","","","","44.99",""
"2020-02-21","3524000","","","","44.99",""
"2020-02-22","3523000","","","","44.99",""
"2020-02-23","3524000","","","#2B6A94","44.99",""
"2020-02-24","3531000","","","","44.99",""
"2020-02-25","2829000","","","","44.99",""
"2020-02-26","3540000","","","","44.99",""
"2020-02-27","3543000","","","","44.99",""
"2020-02-28","3535000","","","","22.49",""
"2020-02-29","3543000","","","","22.49",""
"2020-03-01","3547000","","","#2B6A94","22.49",""
"2020-03-02","3564000","","","","22.49",""
"2020-03-03","3567000","","","","44.99",""
"2020-03-04","3571000","","","","44.99",""
"2020-03-05","3581000","","","","44.99",""
"2020-03-06","3588000","","","","44.99",""
"2020-03-07","3593000","","","","44.99",""
"2020-03-08","3599000","","","#2B6A94","44.99",""
"2020-03-09","3610000","","","","44.99",""
"2020-03-10","3613000","","","","44.99",""
"2020-03-11","3620000","","","","44.99",""
"2020-03-12","2898000","","","","44.99",""
"2020-03-13","3630000","","","","44.99",""
"2020-03-14","2455000","","","","44.99",""
"2020-03-15","3636000","","","#2B6A94","44.99",""
"2020-03-16","3643000","","","","44.99",""
"2020-03-17","3647000","","","","44.99",""
"2020-03-18","3650000","","","","44.99",""
"2020-03-19","3655000","","","","44.99",""
"2020-03-20","3659000","","","","44.99",""
"2020-03-21","2939000","","","","44.99",""
"2020-03-22","3666000","","","#2B6A94","44.99",""
"2020-03-23","3677000","","","","44.99",""
"2020-03-24","3680000","","","","22.49",""
"2020-03-25","3687000","","","","22.49",""
"2020-03-26","3687000","","","","22.49",""
"2020-03-27","3685000","","","","22.49",""
"2020-03-28","3688000","","","","22.49",""
"2020-03-29","3699000","","","#2B6A94","22.49",""
"2020-03-30","3700000","","","","22.49",""
"2020-03-31","3710000","","","","44.99",""
"2020-04-01","3721000","","","","44.99",""
"2020-04-02","3732000","","","","44.99",""
"2020-04-03","3732000","","","","44.99",""
"2020-04-04","3725000","","","","44.99",""
"2020-04-05","3734000","","","#2B6A94","44.99",""
"2020-04-06","3749000","","","","44.99",""
"2020-04-07","3765000","","","","44.99",""
"2020-04-08","3765000","","","","44.99",""
"2020-04-09","3772000","","","","44.99",""
"2020-04-10","3771000","","","","44.99",""
"2020-04-11","3768000","","","","44.99",""
"2020-04-12","3772000","","","#2B6A94","44.99",""
"2020-04-13","3772000","","","","44.99",""
"2020-04-14","3803000","","","","44.99",""
"2020-04-15","2990000","","","","44.99",""
"2020-04-16","3820000","","","","44.99",""
"2020-04-17","3820000","","","","44.99",""
"2020-04-18","3806000","","","","44.99",""
"2020-04-19","3813000","","","#2B6A94","44.99",""
"2020-04-20","3830000","","","","44.99",""
"2020-04-21","3851000","","","","44.99",""
"2020-04-22","3857000","","","","44.99",""
"2020-04-23","3859000","","","","44.99",""
"2020-04-24","3858000","","","","44.99",""
"2020-04-25","3840000","","","","44.99",""
"2020-04-26","3841000","","","#2B6A94","44.99",""
"2020-04-27","3841000","","","","44.99",""
"2020-04-28","3841000","","","","44.99",""
"2020-04-29","3878000","","","","44.99",""
"2020-04-30","3879000","","","","44.99",""
"2020-05-01","3881000","","","","44.99",""
"2020-05-02","3868000","","","","44.99",""
"2020-05-03","3871000","","","#2B6A94","44.99",""
"2020-05-04","3889000","","","","44.99",""
"2020-05-05","2945000","","","","44.99",""
"2020-05-06","3894000","","","","44.99",""
"2020-05-07","3896000","","","","44.99",""
"2020-05-08","3901000","","","","44.99",""
"2020-05-09","3900000","","","","44.99",""
"2020-05-10","3906000","","","#2B6A94","44.99",""
"2020-05-11","3914000","","","","44.99",""
"2020-05-12","3913000","","","","22.49",""
"2020-05-13","3920000","","","","22.49",""
"2020-05-14","3913000","","","","22.49",""
"2020-05-15","3906000","","","","22.49",""
"2020-05-16","3896000","","","","22.49",""
"2020-05-17","3892000","","","#2B6A94","22.49",""
"2020-05-18","3910000","","","","22.49",""
"2020-05-19","3922000","","","","22.49",""
"2020-05-20","3932000","","","","44.99",""
"2020-05-21","3948000","","","","44.99",""
"2020-05-22","3948000","","","","44.99",""
"2020-05-23","3942000","","","","44.99",""
"2020-05-24","3948000","","","#2B6A94","44.99",""
"2020-05-25","3948000","","","","44.99",""
"2020-05-26","3976000","","","","44.99",""
