"date","Owners","event","link","color","Price","val3"
"2019-12-20","10923000","","","","19.99",""
"2019-12-21","10965000","","","","19.99",""
"2019-12-22","10998000","","","#2B6A94","19.99",""
"2019-12-23","10961000","","","","19.99",""
"2019-12-24","10921000","","","","19.99",""
"2019-12-25","10952000","","","","19.99",""
"2019-12-26","10959000","","","","19.99",""
"2019-12-27","5325000","","","","19.99",""
"2019-12-28","10990000","","","","19.99",""
"2019-12-29","11024000","","","#2B6A94","19.99",""
"2019-12-30","10990000","","","","19.99",""
"2019-12-31","10947000","","","","19.99",""
"2020-01-01","11027000","","","","19.99",""
"2020-01-02","10998000","","","","19.99",""
"2020-01-03","10997000","","","","19.99",""
"2020-01-04","11029000","","","","19.99",""
"2020-01-05","11027000","","","#2B6A94","19.99",""
"2020-01-06","11027000","","","","19.99",""
"2020-01-07","10953000","","","","19.99",""
"2020-01-08","10948000","","","","19.99",""
"2020-01-09","10936000","","","","19.99",""
"2020-01-10","10936000","","","","19.99",""
"2020-01-11","11022000","","","","19.99",""
"2020-01-12","8142000","","","#2B6A94","19.99",""
"2020-01-13","8142000","","","","19.99",""
"2020-01-14","10935000","","","","19.99",""
"2020-01-15","10749000","","","","19.99",""
"2020-01-16","10750000","","","","19.99",""
"2020-01-17","10756000","","","","19.99",""
"2020-01-18","10655000","","","","19.99",""
"2020-01-19","10672000","","","#2B6A94","19.99",""
"2020-01-20","10672000","","","","19.99",""
"2020-01-21","10412000","","","","19.99",""
"2020-01-22","10231000","","","","19.99",""
"2020-01-23","9969000","","","","19.99",""
"2020-01-24","9969000","","","","19.99",""
"2020-01-25","9969000","","","","19.99",""
"2020-01-26","9969000","","","#2B6A94","19.99",""
"2020-01-27","9797000","","","","19.99",""
"2020-01-28","9616000","","","","19.99",""
"2020-01-29","9612000","","","","19.99",""
"2020-01-30","7081000","","","","19.99",""
"2020-01-31","9615000","","","","19.99",""
"2020-02-01","9671000","","","","19.99",""
"2020-02-02","9702000","","","#2B6A94","19.99",""
"2020-02-03","9620000","","","","19.99",""
"2020-02-04","9613000","","","","19.99",""
"2020-02-05","9613000","","","","19.99",""
"2020-02-06","9613000","","","","19.99",""
"2020-02-07","9615000","","","","19.99",""
"2020-02-08","9667000","","","","19.99",""
"2020-02-09","9707000","","","#2B6A94","19.99",""
"2020-02-10","7124000","","","","19.99",""
"2020-02-11","9608000","","","","19.99",""
"2020-02-12","9608000","","","","19.99",""
"2020-02-13","9603000","","","","19.99",""
"2020-02-14","9599000","","","","19.99",""
"2020-02-15","9659000","","","","19.99",""
"2020-02-16","7212000","","","#2B6A94","19.99",""
"2020-02-17","7159000","","","","19.99",""
"2020-02-18","9608000","","","","19.99",""
"2020-02-19","7116000","","","","19.99",""
"2020-02-20","9603000","","","","19.99",""
"2020-02-21","9606000","","","","19.99",""
"2020-02-22","9651000","","","","19.99",""
"2020-02-23","9683000","","","#2B6A94","19.99",""
"2020-02-24","9611000","","","","19.99",""
"2020-02-25","9602000","","","","19.99",""
