"date","Owners","event","link","color","Price","val3"
"2020-01-06","590000","","","","4.99",""
"2020-01-07","568000","","","","4.99",""
"2020-01-08","568000","","","","4.99",""
"2020-01-09","568000","","","","4.99",""
"2020-01-10","588000","","","","4.99",""
"2020-01-11","572000","","","","4.99",""
"2020-01-12","574000","","","#2B6A94","4.99",""
"2020-01-13","588000","","","","4.99",""
"2020-01-14","563000","","","","4.99",""
"2020-01-15","577000","","","","4.99",""
"2020-01-16","577000","","","","4.99",""
"2020-01-17","562000","","","","4.99",""
"2020-01-18","570000","","","","4.99",""
"2020-01-19","555000","","","#2B6A94","4.99",""
"2020-01-20","543000","","","","4.99",""
"2020-01-21","542000","","","","4.99",""
"2020-01-22","534000","","","","4.99",""
"2020-01-23","522000","","","","1.49",""
"2020-01-24","522000","","","","1.49",""
"2020-01-25","522000","","","","1.49",""
"2020-01-26","540000","","","#2B6A94","1.49",""
"2020-01-27","517000","","","","1.49",""
"2020-01-28","520000","","","","4.99",""
"2020-01-29","519000","","","","4.99",""
"2020-01-30","519000","","","","4.99",""
"2020-01-31","520000","","","","4.99",""
"2020-02-01","522000","","","","4.99",""
"2020-02-02","522000","","","#2B6A94","4.99",""
"2020-02-03","522000","","","","4.99",""
"2020-02-04","520000","","","","4.99",""
"2020-02-05","506000","","","","4.99",""
"2020-02-06","516000","","","","4.99",""
"2020-02-07","520000","","","","4.99",""
"2020-02-08","522000","","","","4.99",""
"2020-02-09","522000","","","#2B6A94","4.99",""
"2020-02-10","521000","","","","4.99",""
"2020-02-11","507000","","","","4.99",""
"2020-02-12","505000","","","","4.99",""
"2020-02-13","505000","","","","4.99",""
"2020-02-14","510000","","","","4.99",""
"2020-02-15","523000","","","","4.99",""
"2020-02-16","522000","","","#2B6A94","4.99",""
"2020-02-17","510000","","","","4.99",""
"2020-02-18","509000","","","","4.99",""
"2020-02-19","521000","","","","4.99",""
"2020-02-20","522000","","","","4.99",""
"2020-02-21","511000","","","","4.99",""
"2020-02-22","525000","","","","4.99",""
"2020-02-23","511000","","","#2B6A94","4.99",""
"2020-02-24","520000","","","","4.99",""
"2020-02-25","507000","","","","4.99",""
"2020-02-26","519000","","","","4.99",""
"2020-02-27","518000","","","","4.99",""
"2020-02-28","521000","","","","4.99",""
"2020-02-29","523000","","","","4.99",""
"2020-03-01","512000","","","#2B6A94","4.99",""
"2020-03-02","522000","","","","4.99",""
"2020-03-03","522000","","","","4.99",""
"2020-03-04","522000","","","","4.99",""
"2020-03-05","520000","","","","4.99",""
"2020-03-06","521000","","","","4.99",""
"2020-03-07","521000","","","","4.99",""
"2020-03-08","523000","","","#2B6A94","4.99",""
"2020-03-09","511000","","","","4.99",""
"2020-03-10","523000","","","","4.99",""
"2020-03-11","511000","","","","4.99",""
