"date","Owners","event","link","color","Price","val3"
"2019-12-28","10287000","","","","0.99",""
"2019-12-29","10276000","","","#2B6A94","0.99",""
"2019-12-30","10255000","","","","0.99",""
"2019-12-31","10245000","","","","0.99",""
"2020-01-01","4718000","","","","0.99",""
"2020-01-02","10232000","","","","0.99",""
"2020-01-03","4730000","","","","9.99",""
"2020-01-04","10200000","","","","9.99",""
"2020-01-05","10197000","","","#2B6A94","9.99",""
"2020-01-06","10197000","","","","9.99",""
"2020-01-07","361000","","","","9.99",""
"2020-01-08","10140000","","","","9.99",""
"2020-01-09","10153000","","","","9.99",""
"2020-01-10","10167000","","","","9.99",""
"2020-01-11","10184000","","","","9.99",""
"2020-01-12","10170000","","","#2B6A94","9.99",""
"2020-01-13","10134000","","","","9.99",""
"2020-01-14","10132000","","","","9.99",""
"2020-01-15","9975000","","","","9.99",""
"2020-01-16","9984000","","","","9.99",""
"2020-01-17","9982000","","","","9.99",""
"2020-01-18","9850000","","","","9.99",""
"2020-01-19","9834000","","","#2B6A94","9.99",""
"2020-01-20","9661000","","","","9.99",""
"2020-01-21","9784000","","","","9.99",""
"2020-01-22","4255000","","","","9.99",""
"2020-01-23","9783000","","","","9.99",""
"2020-01-24","9777000","","","","9.99",""
"2020-01-25","9777000","","","","9.99",""
"2020-01-26","9753000","","","#2B6A94","9.99",""
"2020-01-27","9478000","","","","9.99",""
"2020-01-28","9279000","","","","9.99",""
"2020-01-29","9215000","","","","9.99",""
"2020-01-30","9162000","","","","9.99",""
"2020-01-31","3727000","","","","9.99",""
"2020-02-01","9180000","","","","9.99",""
"2020-02-02","9130000","","","#2B6A94","9.99",""
"2020-02-03","9031000","","","","9.99",""
"2020-02-04","9031000","","","","9.99",""
"2020-02-05","8992000","","","","9.99",""
"2020-02-06","8991000","","","","9.99",""
"2020-02-07","8986000","","","","9.99",""
"2020-02-08","8998000","","","","9.99",""
"2020-02-09","8986000","","","#2B6A94","9.99",""
"2020-02-10","8976000","","","","9.99",""
"2020-02-11","3653000","","","","9.99",""
"2020-02-12","8979000","","","","9.99",""
"2020-02-13","8981000","","","","9.99",""
"2020-02-14","8976000","","","","9.99",""
"2020-02-15","8967000","","","","9.99",""
"2020-02-16","8964000","","","#2B6A94","9.99",""
"2020-02-17","8969000","","","","9.99",""
"2020-02-18","8982000","","","","9.99",""
"2020-02-19","8982000","","","","9.99",""
"2020-02-20","3614000","","","","9.99",""
"2020-02-21","8970000","","","","9.99",""
"2020-02-22","8961000","","","","9.99",""
"2020-02-23","8960000","","","#2B6A94","9.99",""
"2020-02-24","8950000","","","","9.99",""
"2020-02-25","3608000","","","","9.99",""
"2020-02-26","8941000","","","","9.99",""
"2020-02-27","8936000","","","","9.99",""
"2020-02-28","8936000","","","","9.99",""
"2020-02-29","8953000","","","","9.99",""
"2020-03-01","8946000","","","#2B6A94","9.99",""
"2020-03-02","8943000","","","","9.99",""
"2020-03-03","8944000","","","","9.99",""
"2020-03-04","8944000","","","","9.99",""
"2020-03-05","8940000","","","","9.99",""
"2020-03-06","8944000","","","","9.99",""
"2020-03-07","3625000","","","","9.99",""
"2020-03-08","3616000","","","#2B6A94","9.99",""
"2020-03-09","8942000","","","","9.99",""
"2020-03-10","8938000","","","","9.99",""
"2020-03-11","8938000","","","","9.99",""
"2020-03-12","8937000","","","","9.99",""
"2020-03-13","8943000","","","","9.99",""
"2020-03-14","8933000","","","","9.99",""
"2020-03-15","8937000","","","#2B6A94","9.99",""
"2020-03-16","8940000","","","","9.99",""
"2020-03-17","8927000","","","","9.99",""
"2020-03-18","8916000","","","","9.99",""
"2020-03-19","8922000","","","","9.99",""
"2020-03-20","8968000","","","","9.99",""
"2020-03-21","9032000","","","","9.99",""
"2020-03-22","9053000","","","#2B6A94","9.99",""
"2020-03-23","9037000","","","","9.99",""
"2020-03-24","9122000","","","","9.99",""
"2020-03-25","9126000","","","","9.99",""
"2020-03-26","9112000","","","","9.99",""
"2020-03-27","9099000","","","","9.99",""
"2020-03-28","3599000","","","","9.99",""
"2020-03-29","9105000","","","#2B6A94","9.99",""
"2020-03-30","9105000","","","","9.99",""
"2020-03-31","9016000","","","","9.99",""
"2020-04-01","8959000","","","","9.99",""
"2020-04-02","3513000","","","","9.99",""
"2020-04-03","8980000","","","","9.99",""
"2020-04-04","8975000","","","","9.99",""
"2020-04-05","8974000","","","#2B6A94","9.99",""
"2020-04-06","8972000","","","","9.99",""
"2020-04-07","8971000","","","","9.99",""
"2020-04-08","8972000","","","","9.99",""
"2020-04-09","8971000","","","","9.99",""
"2020-04-10","8969000","","","","9.99",""
"2020-04-11","8967000","","","","9.99",""
"2020-04-12","8965000","","","#2B6A94","9.99",""
"2020-04-13","8964000","","","","9.99",""
"2020-04-14","8962000","","","","9.99",""
"2020-04-15","8966000","","","","9.99",""
"2020-04-16","8962000","","","","9.99",""
"2020-04-17","8967000","","","","9.99",""
"2020-04-18","8970000","","","","9.99",""
"2020-04-19","8964000","","","#2B6A94","9.99",""
"2020-04-20","8954000","","","","9.99",""
"2020-04-21","8953000","","","","9.99",""
"2020-04-22","8960000","","","","9.99",""
"2020-04-23","8959000","","","","9.99",""
"2020-04-24","8961000","","","","9.99",""
"2020-04-25","8964000","","","","9.99",""
"2020-04-26","8961000","","","#2B6A94","9.99",""
"2020-04-27","8961000","","","","9.99",""
"2020-04-28","8961000","","","","9.99",""
"2020-04-29","8961000","","","","9.99",""
"2020-04-30","8956000","","","","9.99",""
"2020-05-01","8957000","","","","9.99",""
"2020-05-02","8954000","","","","9.99",""
"2020-05-03","8958000","","","#2B6A94","9.99",""
"2020-05-04","8954000","","","","9.99",""
"2020-05-05","8954000","","","","9.99",""
"2020-05-06","8952000","","","","9.99",""
"2020-05-07","8952000","","","","9.99",""
"2020-05-08","8957000","","","","9.99",""
"2020-05-09","8957000","","","","9.99",""
"2020-05-10","8960000","","","#2B6A94","9.99",""
"2020-05-11","8956000","","","","9.99",""
"2020-05-12","8960000","","","","9.99",""
"2020-05-13","8960000","","","","9.99",""
"2020-05-14","8960000","","","","9.99",""
"2020-05-15","8959000","","","","9.99",""
"2020-05-16","8959000","","","","9.99",""
"2020-05-17","8959000","","","#2B6A94","9.99",""
"2020-05-18","8962000","","","","9.99",""
"2020-05-19","8961000","","","","9.99",""
"2020-05-20","8961000","","","","9.99",""
"2020-05-21","8963000","","","","9.99",""
"2020-05-22","8966000","","","","9.99",""
"2020-05-23","8968000","","","","9.99",""
"2020-05-24","8969000","","","#2B6A94","9.99",""
"2020-05-25","8969000","","","","9.99",""
"2020-05-26","8977000","","","","9.99",""
